HTML,HTMLForm,IFrame,FlashContent,General Salutation,Javascript,mailto:,popups,body richness,Number of URLs,Malicious URL,text link disparity,Attachments,IP URLs,hexadecimal URL,Bad Rank Domain,Maximum Domains Counts,@_in_url,Subject richness,Fwd: mail,Re: mail,contains account,contains verify,contains update,contains prime targets,contains suspension,contains password,contains urgent,contains access,number of dots,number of dash,Class
1,0,0,0,0,0,0,0,1.7647058823529411,27,1,2,0,0,2,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.532258064516129,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.6397058823529411,11,0,2,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.731958762886598,4,0,1,0,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,2.212290502793296,5,1,0,0,1,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.3058823529411765,13,0,1,0,0,0,0,2,0,1.0,0,0,1,0,1,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.3,4,1,0,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.4558823529411764,5,0,0,0,0,0,0,1,0,1.0,0,0,1,0,1,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.0136986301369864,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.8629032258064515,15,0,3,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.6585365853658536,25,1,1,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.7777777777777777,9,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.5897435897435896,13,0,4,0,0,0,0,2,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.0208333333333333,2,0,0,1,0,0,0,5,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,1,0,0,0,1.4153846153846155,2,0,1,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.1111111111111112,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,1,1.34375,7,1,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.505050505050505,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,2,Phishing
1,0,0,0,0,0,0,0,2.900763358778626,15,2,1,0,0,1,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,2.4642857142857144,10,1,1,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.358974358974359,3,1,0,0,0,0,0,1,0,1.4285714285714286,0,0,0,0,0,0,0,0,0,0,4,0,Phishing
1,0,0,0,0,0,0,0,1.2924528301886793,2,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,4,0,Phishing
1,0,0,0,0,0,0,0,1.3529411764705883,4,1,0,0,1,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,2,Phishing
1,0,0,0,0,0,0,0,1.457142857142857,2,1,1,0,1,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,1,0,0,2.065989847715736,19,1,3,0,0,0,0,2,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,1.1730769230769231,3,0,1,0,0,0,0,4,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.0566037735849056,2,0,0,1,0,0,0,5,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.0169491525423728,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.0769230769230769,2,0,0,1,0,0,0,6,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,1,0,0,0,1.3269230769230769,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,0,0,1.3623188405797102,3,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,0,0,1.55,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.0476190476190477,2,0,0,1,0,0,0,5,0,1.0,0,0,0,0,0,1,0,0,0,0,2,1,Phishing
0,0,0,0,0,0,0,0,1.0208333333333333,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,1.4558823529411764,5,1,0,0,1,0,0,1,0,1.0,0,0,1,0,1,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.6940298507462686,19,1,5,0,1,3,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.5084745762711864,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,1,0,0,0,0,0,0,3.1733333333333333,6,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,1.45,2,1,1,0,0,0,0,4,0,1.0909090909090908,0,0,1,0,0,1,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.8758169934640523,5,0,2,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,Phishing
0,0,0,0,0,0,0,0,2.9322033898305087,5,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,3.48,6,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,1,Phishing
1,0,0,0,0,0,0,0,2.707865168539326,5,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,1,2.6923076923076925,26,1,0,0,0,0,0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1.0,0,0,0,0,1,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.423728813559322,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.4081632653061225,12,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.625,9,0,0,0,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
0,0,0,0,1,0,0,0,1.280701754385965,2,0,1,0,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,1,1.3763440860215055,10,1,1,0,0,0,0,1,0,1.0,0,0,1,0,1,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.5555555555555556,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.568421052631579,3,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.6153846153846154,2,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.4901960784313726,1,0,0,2,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,2.5081967213114753,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.3186813186813187,4,0,1,0,0,0,0,2,0,1.0,0,0,1,0,1,0,0,0,0,0,2,0,Phishing
1,0,0,0,1,0,0,0,1.5263157894736843,6,1,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.2391304347826086,5,1,1,0,1,0,0,2,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
0,0,0,0,0,0,0,0,1.0338983050847457,2,2,0,1,0,0,0,5,0,1.0,0,0,0,0,1,1,0,0,0,0,2,1,Phishing
1,0,0,0,0,0,0,0,1.7647058823529411,27,1,2,0,0,2,0,1,0,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.0196078431372548,2,0,0,1,0,0,0,6,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,1,0,0,0,1.338235294117647,2,0,1,0,0,0,0,4,0,1.1111111111111112,0,0,0,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,0,0,1.3644067796610169,2,0,1,0,0,0,0,1,0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,1,0,1.4387755102040816,1,0,0,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,1,0,1,1.7215189873417722,6,1,1,0,0,0,0,2,0,1.0,0,0,1,0,1,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.0769230769230769,2,0,0,1,0,0,0,4,0,1.25,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.2857142857142858,1,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,2,2,Phishing
0,0,0,0,0,0,0,0,1.4736842105263157,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.6262626262626263,14,0,5,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,1,0,0,0,3.2291666666666665,3,0,1,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,2,Phishing
1,0,0,0,0,1,0,1,3.2655367231638417,33,2,0,0,0,1,0,2,0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.8272727272727274,3,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,1.9056603773584906,12,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,4,0,Phishing
0,0,0,0,0,0,0,0,1.0588235294117647,2,0,0,1,0,0,0,5,0,1.0,0,0,1,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,1,1.36986301369863,6,1,0,0,0,0,0,8,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.2988505747126438,6,1,1,0,0,0,0,1,0,1.0,0,0,1,0,1,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.583941605839416,13,0,4,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,2,Phishing
1,0,0,0,0,0,0,0,1.446808510638298,7,0,1,0,0,0,0,2,0,1.1666666666666667,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,1.6329787234042554,2,0,0,1,0,0,0,6,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.5391304347826087,2,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
0,0,0,0,1,0,0,0,1.375,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,0,0,1.1911764705882353,6,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,3.019230769230769,3,0,1,1,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,1,2,Phishing
1,1,0,0,0,1,0,1,2.7186440677966104,21,1,0,0,1,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,2,0,Phishing
1,0,0,0,1,0,0,0,1.5466666666666666,1,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,1,0,0,0,6.645161290322581,8,2,0,0,2,0,0,2,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,Phishing
0,0,0,0,0,0,0,0,1.4594594594594594,3,0,1,0,0,0,0,4,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.4761904761904763,2,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,1,0,0,0,1.3516483516483517,4,1,1,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,0,0,0,0,3.607142857142857,5,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.459016393442623,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,3.1901408450704225,15,2,5,0,2,0,0,2,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,1.2650602409638554,3,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
0,0,0,0,1,0,0,0,1.3269230769230769,2,0,1,0,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,1,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.7922077922077921,4,0,2,0,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.2345679012345678,2,1,1,0,1,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,1,0,0,1,0,0,0,2.0054945054945055,6,1,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.6694214876033058,25,1,1,0,1,0,0,2,0,1.1,0,0,0,0,0,1,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,1.380952380952381,8,1,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,0,0,0,0,2.823529411764706,1,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,1,0,0,0,2.6,10,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.5357142857142858,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,1,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.7348066298342542,14,1,3,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.5890410958904109,8,0,1,0,0,0,0,1,0,1.1666666666666667,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.5681818181818181,1,0,0,0,0,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,1,6,0,Phishing
0,0,0,0,0,0,0,0,1.523076923076923,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.0333333333333334,2,0,0,1,0,0,0,5,0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,2.660377358490566,3,1,1,0,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,1,0,0,0,0,0,0,2.9176470588235293,7,2,2,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,Phishing
1,0,0,0,0,0,0,0,1.5252525252525253,4,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,2.9322033898305087,5,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.06,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,3,1,Phishing
1,0,0,0,0,0,0,0,2.0314465408805034,8,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.53125,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.6641221374045803,13,0,3,0,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,1,2.7,2,1,0,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,2.9384615384615387,15,2,1,0,0,1,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.9076923076923078,4,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,2.183206106870229,5,0,1,0,0,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.7327394209354121,1,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,1,0,0,0,1.471698113207547,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,1,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.368421052631579,3,1,1,0,1,0,0,1,0,1.1666666666666667,0,0,1,0,0,0,0,0,0,0,1,2,Phishing
0,0,0,0,0,0,0,0,1.492063492063492,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,Phishing
1,0,0,0,1,0,0,0,1.4558823529411764,5,1,0,0,0,1,0,3,0,1.0,0,0,1,0,1,1,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.3644067796610169,2,0,1,0,0,0,0,2,0,1.1111111111111112,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.543859649122807,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,0,0,0,1,0,3,0,Phishing
1,0,0,0,1,0,0,0,1.386138613861386,7,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.032258064516129,2,0,0,1,0,0,0,5,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.434782608695652,17,11,0,0,1,0,0,1,0,1.0,0,0,1,1,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,1.4038461538461537,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,0,0,0,0,1,3,0,Phishing
0,0,0,0,0,0,0,0,1.125,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.6796116504854368,5,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,2,Phishing
1,0,0,0,1,0,0,0,2.4586466165413534,8,1,1,0,1,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,1,0,0,3.3513513513513513,24,12,4,0,0,2,0,2,0,1.0,0,0,1,0,0,1,0,0,0,0,2,2,Phishing
1,0,0,0,1,0,0,0,1.3789473684210527,5,3,1,0,3,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.0147058823529411,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,1,1,0,0,0,0,1,1,Phishing
1,0,0,0,0,0,0,0,13.057142857142857,4,1,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.378787878787879,7,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,2.111111111111111,2,1,1,0,1,0,0,1,0,1.0,0,0,1,0,1,0,0,0,0,1,2,0,Phishing
0,0,0,0,0,0,0,0,1.5393258426966292,7,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
0,0,0,0,1,0,0,0,2.721311475409836,2,1,0,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.5446428571428572,2,1,1,0,1,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
1,0,0,0,0,0,0,1,1.505050505050505,36,2,0,0,2,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,2.032051282051282,11,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,2.0535714285714284,1,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.6263736263736264,6,1,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.1818181818181819,2,0,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,2.094972067039106,21,1,0,0,0,0,0,1,0,1.0,0,0,1,1,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,1,0,0,0,1.294871794871795,4,1,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,0,0,0,0,0,1.0,2,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,2,0,Phishing
1,0,0,0,1,0,0,0,2.13855421686747,22,1,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,1,1,Phishing
1,0,0,0,0,0,0,0,1.1428571428571428,2,1,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.352112676056338,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,1,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.3333333333333333,2,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.3968253968253967,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.5625,2,0,1,0,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,Phishing
1,0,0,0,0,0,0,0,1.2678571428571428,3,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,1,Phishing
1,0,0,0,0,0,0,0,2.1538461538461537,6,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,2,0,Phishing
0,0,0,0,0,0,0,0,1.0,1,1,0,1,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.4,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,1,0,0,0,0,0,3,0,Phishing
0,0,0,0,1,0,0,0,2.3559322033898304,3,3,0,0,0,0,0,5,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,3.303030303030303,10,1,2,0,1,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
0,0,0,0,1,0,0,0,1.9421052631578948,10,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.489795918367347,9,1,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.5631067961165048,12,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.3650793650793651,2,0,1,0,0,0,0,3,0,1.0,0,0,0,0,0,1,0,0,0,0,3,0,Phishing
1,0,0,0,1,0,0,0,1.368421052631579,5,1,1,0,0,0,0,2,0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.9319727891156462,7,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.6808510638297873,14,0,3,0,0,0,0,4,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.0980392156862746,2,0,0,1,0,0,0,5,0,1.0,0,0,1,0,0,1,0,0,0,0,2,0,Phishing
0,0,0,0,0,0,0,0,1.2950819672131149,4,0,0,0,0,0,0,2,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.4242424242424243,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.663129973474801,2,0,0,1,0,0,0,6,0,1.0,0,0,0,0,0,1,0,0,0,0,2,0,Phishing
1,0,0,1,0,0,0,0,1.7168141592920354,24,5,1,0,0,3,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,Phishing
1,0,0,0,0,0,0,0,1.4375,2,1,0,0,0,0,0,2,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,Phishing
0,0,0,0,0,0,0,0,1.4210526315789473,2,0,1,0,0,0,0,3,0,1.0,0,0,1,0,0,1,0,0,0,0,3,0,Phishing
0,0,0,0,0,0,0,0,1.0465116279069768,2,2,0,1,0,0,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,Phishing
1,0,0,0,1,0,0,0,1.3673469387755102,6,0,1,0,0,0,0,2,0,1.0,0,0,0,1,1,0,0,0,0,0,1,0,Phishing
1,0,0,0,1,0,0,0,1.8272727272727274,3,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,Phishing
