HTML,HTMLForm,IFrame,FlashContent,General Salutation,Javascript,Number of URLs,Malicious URL,text link disparity,Attachments,IP URLs,hexadecimal URL,Bad Rank Domain,Maximum Domains Counts,Class
True,True,False,False,False,False,98,True,False,0,False,False,True,False,Ham
False,False,False,False,False,False,11,False,False,0,False,False,True,True,Ham
True,True,True,False,False,True,85,True,False,0,False,False,True,False,Ham
True,False,True,False,False,True,74,True,False,0,False,False,True,True,Ham
False,False,False,False,False,False,26,False,False,0,False,False,False,True,Ham
True,False,False,True,False,False,12,False,False,0,False,False,True,True,Ham
True,True,True,False,False,True,85,True,False,0,False,False,True,False,Ham
True,False,False,False,False,False,115,True,False,0,False,False,True,True,Ham
True,False,False,False,False,False,28,True,True,0,False,False,True,False,Ham
False,False,False,False,False,False,30,False,False,0,False,False,True,True,Ham
True,False,False,False,False,False,38,True,True,0,False,False,True,True,Ham
True,False,False,False,False,False,76,True,False,0,False,False,True,False,Ham
False,False,True,False,False,True,55,True,False,0,False,False,True,True,Ham
False,False,False,False,False,False,21,False,False,0,False,False,False,True,Ham
True,False,False,False,False,False,45,True,False,0,False,False,True,True,Ham
False,False,False,False,False,False,8,False,False,0,False,False,True,False,Ham
False,False,False,False,False,False,1,False,False,0,False,False,True,True,Ham
False,True,False,False,False,False,78,True,False,0,False,True,True,False,Ham
False,False,False,False,False,False,2,False,False,1,False,False,True,True,Ham
True,True,False,False,False,False,94,True,False,0,False,True,True,True,Ham
True,True,True,False,False,True,90,True,False,0,False,False,True,False,Ham
True,False,True,False,False,True,78,False,False,0,False,False,True,False,Ham
False,False,False,False,False,False,20,False,False,0,False,False,True,True,Ham
False,False,False,False,False,False,4,False,False,0,False,False,True,True,Ham
True,True,False,False,False,False,115,True,False,0,False,False,True,False,Ham
False,False,False,False,False,False,30,True,False,0,True,False,True,False,Ham
True,True,True,False,False,True,31,True,False,0,False,True,True,False,Ham
True,True,True,False,False,True,99,True,False,0,False,True,True,False,Ham
True,True,True,False,False,True,52,True,False,0,False,False,True,False,Ham
True,False,False,False,False,False,74,True,False,0,False,False,True,False,Ham
False,False,False,False,False,False,21,True,False,0,False,False,True,False,Ham
True,False,True,False,False,True,81,True,False,0,False,False,True,True,Ham
True,True,True,False,False,True,84,True,False,0,False,False,True,False,Ham
False,False,False,False,False,False,36,True,False,0,False,False,False,True,Ham
True,True,False,False,False,False,83,True,False,0,False,False,True,False,Ham
False,False,True,False,False,True,54,True,False,0,False,False,True,True,Ham
False,False,False,False,False,False,15,True,False,0,False,False,True,True,Ham
False,False,False,False,False,False,7,False,False,0,False,False,True,True,Ham
True,True,False,False,False,False,102,True,False,0,False,False,True,True,Ham
False,False,False,False,False,False,2,False,False,0,False,False,True,True,Ham
False,True,False,True,False,True,163,True,True,0,False,False,True,True,Ham
False,True,False,False,False,False,70,True,False,0,False,True,True,False,Ham
True,True,True,False,False,True,96,True,False,0,False,False,True,False,Ham
False,False,False,False,False,False,2,False,False,0,False,False,False,False,Ham
False,False,False,False,False,False,13,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,10,True,False,0,True,False,True,True,Phishing
True,False,False,False,True,False,6,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,3,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,True,32,True,False,0,True,False,True,False,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,11,False,False,0,False,False,True,False,Phishing
True,False,False,False,False,False,6,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,11,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,0,False,False,True,True,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,True,13,True,True,0,False,False,True,True,Phishing
False,False,False,False,True,False,1,True,False,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,0,False,False,0,False,False,False,True,Phishing
True,False,False,False,True,False,4,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,2,True,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,3,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,11,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,3,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,21,False,False,0,False,False,True,False,Phishing
True,False,False,False,False,False,4,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,3,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,6,True,True,0,True,False,True,True,Phishing
True,False,False,False,True,False,2,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,7,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,11,True,False,0,False,False,True,True,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,True,4,False,False,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,True,False,1,False,False,True,False,Phishing
False,False,False,False,True,False,2,False,True,2,False,False,True,False,Phishing
False,False,False,False,False,False,8,True,True,0,True,True,False,True,Phishing
True,False,False,False,False,False,2,True,True,0,True,False,True,True,Phishing
True,False,False,False,True,False,5,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,15,False,True,0,False,True,True,False,Phishing
True,False,False,False,False,False,5,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,6,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,3,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,12,True,False,0,True,False,True,True,Phishing
True,False,False,False,True,False,2,False,False,0,False,False,True,True,Phishing
False,False,False,False,True,False,3,True,True,0,True,False,True,True,Phishing
False,False,False,False,True,False,2,True,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,6,False,True,0,False,False,True,False,Phishing
True,False,False,False,True,True,24,True,True,0,False,True,True,False,Phishing
True,False,False,False,False,False,26,True,True,0,True,True,True,True,Phishing
True,False,False,False,False,False,8,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,25,True,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,5,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,18,True,True,0,True,False,True,True,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,True,True,10,False,False,0,False,False,True,True,Phishing
False,False,False,False,True,False,6,False,True,0,False,False,True,True,Phishing
True,False,False,False,True,False,3,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,26,False,True,0,False,True,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,9,True,True,0,True,False,True,True,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,True,7,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,21,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,True,False,2,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,True,32,True,False,0,True,False,True,False,Phishing
False,False,False,False,False,False,0,False,False,1,False,False,False,True,Phishing
True,False,False,False,True,False,3,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,12,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,6,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,True,False,1,False,False,0,False,False,False,True,Phishing
True,False,False,False,True,False,8,False,True,0,False,False,True,True,Phishing
True,True,False,False,False,False,6,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,1,False,False,2,False,False,True,True,Phishing
True,False,False,False,False,False,14,True,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,1,True,False,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,True,False,8,False,False,0,False,False,False,True,Phishing
False,False,False,False,False,False,3,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,3,False,True,1,False,False,True,False,Phishing
True,False,False,False,False,False,4,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,15,False,True,0,False,True,True,False,Phishing
True,False,False,False,False,False,10,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,2,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,11,False,False,0,False,False,True,False,Phishing
False,False,False,False,False,False,15,False,True,0,False,True,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,2,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,0,False,False,0,False,False,False,True,Phishing
True,False,False,False,False,False,6,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,6,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,3,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,5,True,False,0,True,False,True,True,Phishing
True,False,False,False,True,False,2,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,10,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,9,False,False,0,False,False,True,False,Phishing
True,False,False,False,False,False,2,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,4,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,True,17,True,True,0,False,True,True,False,Phishing
True,False,False,False,False,False,10,True,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,6,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,15,False,False,0,False,False,False,True,Phishing
True,False,False,False,True,False,3,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,3,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,6,True,True,0,True,True,True,True,Phishing
False,False,False,False,False,False,21,True,False,0,False,False,True,True,Phishing
False,True,False,False,False,False,20,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,True,Phishing
True,False,False,False,False,False,2,True,False,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,True,True,6,True,False,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,3,True,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,7,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,4,True,False,0,False,True,True,True,Phishing
True,False,False,False,True,False,2,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,14,False,True,0,False,False,True,True,Phishing
True,False,False,False,True,False,1,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,9,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,3,True,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,2,True,False,0,False,True,True,False,Phishing
False,False,False,False,True,False,6,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,True,False,4,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,25,True,True,0,False,True,True,True,Phishing
True,False,False,False,False,False,2,False,True,0,False,False,True,True,Phishing
True,False,False,False,True,False,6,False,True,0,False,False,False,False,Phishing
False,False,False,False,False,False,19,True,True,0,True,True,True,True,Phishing
True,False,False,False,True,False,3,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,3,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,8,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,7,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,3,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,5,True,False,0,True,False,True,True,Phishing
False,False,False,False,True,False,3,False,True,1,False,False,True,False,Phishing
False,False,False,False,False,False,2,True,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,3,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,5,True,True,0,True,True,True,True,Phishing
True,False,False,False,False,True,33,True,False,0,False,True,True,False,Phishing
True,True,False,False,False,True,12,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,True,True,24,True,True,0,False,True,True,False,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,False,False,Phishing
False,False,False,False,False,False,0,False,False,0,False,False,False,True,Phishing
True,False,False,False,True,False,2,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,5,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,1,False,False,0,False,False,False,False,Phishing
True,False,False,False,True,False,22,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,1,False,False,0,False,False,True,False,Phishing
True,False,False,False,True,False,3,True,True,0,True,False,True,False,Phishing
False,False,False,False,False,False,2,True,False,0,False,False,True,True,Phishing
True,False,False,False,True,False,5,True,False,0,False,True,False,False,Phishing
False,False,False,False,False,False,3,False,False,0,False,False,True,True,Phishing
False,False,False,False,True,False,2,True,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,10,True,False,0,True,False,True,True,Phishing
False,False,False,False,True,False,3,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,25,True,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,11,True,True,0,True,False,True,True,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,9,True,True,0,False,False,False,True,Phishing
True,False,False,False,False,False,4,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,15,True,True,0,False,True,True,True,Phishing
True,False,False,False,False,False,2,True,True,0,False,True,False,True,Phishing
True,False,False,False,False,False,25,True,True,0,False,True,True,True,Phishing
True,False,False,False,False,True,5,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,6,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,2,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,3,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,2,False,False,0,False,False,True,False,Phishing
True,False,False,False,False,False,11,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,4,True,False,0,True,False,True,False,Phishing
False,False,False,False,False,False,26,True,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,2,True,True,0,False,True,False,True,Phishing
True,False,False,False,False,False,2,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,4,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,6,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,25,True,True,0,True,True,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,9,True,True,0,True,False,True,True,Phishing
False,False,False,False,True,False,3,True,True,0,False,False,True,True,Phishing
False,False,False,False,True,False,6,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,19,True,False,0,False,True,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,25,True,True,0,True,False,True,False,Phishing
True,False,False,False,False,False,4,True,False,0,True,True,True,True,Phishing
False,False,False,False,False,False,0,False,False,0,False,False,False,True,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,True,False,4,False,True,0,False,False,True,False,Phishing
True,False,True,False,False,False,24,True,False,0,True,False,True,False,Phishing
False,False,False,False,False,False,6,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,10,True,True,0,False,False,True,True,Phishing
True,False,False,False,True,False,5,True,False,0,False,True,False,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,True,False,False,False,False,2,False,False,0,False,False,True,True,Phishing
False,True,False,False,False,False,7,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,9,True,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,2,True,True,0,True,False,True,False,Phishing
True,False,False,False,False,False,3,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,0,False,False,0,False,False,False,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,14,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,2,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,10,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,6,False,False,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,18,True,True,0,False,True,True,True,Phishing
True,False,False,False,False,False,3,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,3,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,10,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,5,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,8,True,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,34,True,True,0,True,True,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,True,False,False,False,False,5,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,3,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,9,False,False,0,False,False,True,False,Phishing
True,False,False,False,False,False,8,True,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,5,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,5,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,1,True,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,1,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,8,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,3,True,True,0,True,False,True,True,Phishing
True,False,False,False,True,False,5,False,False,0,False,False,True,False,Phishing
True,False,False,False,False,False,5,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,28,True,False,0,False,True,True,False,Phishing
True,False,False,False,False,False,2,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,5,False,True,0,False,False,True,True,Phishing
True,False,False,False,True,False,3,True,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,13,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,1,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,6,True,False,0,False,False,True,True,Phishing
False,False,False,False,True,False,3,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,2,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,27,True,True,0,False,True,True,True,Phishing
True,False,False,False,False,False,25,True,True,0,True,True,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,0,False,False,0,False,False,False,True,Phishing
True,True,False,False,False,False,5,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,11,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,10,True,True,0,False,True,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,9,True,True,0,True,False,True,False,Phishing
False,False,False,False,False,False,28,True,False,0,False,True,True,False,Phishing
True,False,False,False,True,False,3,False,True,0,False,False,False,True,Phishing
True,False,False,False,True,False,4,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,24,False,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,3,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,2,True,False,0,True,False,True,True,Phishing
False,False,False,False,False,False,12,True,True,0,True,True,True,True,Phishing
True,False,False,False,False,False,4,False,False,0,False,False,False,True,Phishing
True,False,False,False,False,False,10,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,30,False,False,0,False,False,True,True,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,0,False,False,0,False,False,False,True,Phishing
False,False,False,False,False,False,4,True,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,9,True,False,0,False,False,True,False,Phishing
True,False,False,False,False,False,1,False,False,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,True,True,0,True,False,False,True,Phishing
True,False,False,False,False,False,13,False,True,0,False,False,True,False,Phishing
True,False,False,False,True,False,3,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,2,True,True,0,True,True,True,True,Phishing
False,False,False,False,True,False,6,False,True,0,False,False,True,True,Phishing
False,True,False,False,False,False,9,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,2,False,False,0,False,True,True,False,Phishing
True,False,False,False,True,False,6,True,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,2,False,False,True,True,Phishing
False,False,False,False,False,False,26,True,False,0,False,False,False,False,Phishing
True,False,False,False,True,False,4,True,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,1,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,15,False,True,0,False,True,True,False,Phishing
True,False,False,False,False,False,6,True,True,0,True,False,True,False,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,5,True,True,0,True,False,True,False,Phishing
True,False,False,False,False,False,2,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,7,False,True,0,False,False,True,True,Phishing
False,False,False,False,True,False,3,True,False,0,False,False,True,False,Phishing
True,False,False,False,False,True,36,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,0,False,False,0,False,False,False,True,Phishing
True,False,False,False,False,False,2,True,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,1,False,False,0,False,False,False,True,Phishing
False,False,False,False,False,False,5,True,False,0,True,False,True,True,Phishing
True,False,False,False,False,False,10,True,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,7,False,True,0,False,False,True,True,Phishing
True,True,False,False,False,True,18,True,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,6,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,11,True,False,0,False,False,True,True,Phishing
False,True,False,False,False,False,7,True,True,0,True,False,False,True,Phishing
False,False,False,False,False,False,3,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,8,True,True,0,False,False,False,True,Phishing
False,False,False,False,False,False,2,True,False,1,False,False,True,False,Phishing
True,False,False,False,True,False,2,True,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,1,False,False,0,False,False,True,True,Phishing
False,False,False,False,True,False,3,True,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,1,False,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,4,True,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,1,True,False,1,True,False,True,True,Phishing
False,False,False,False,True,True,7,True,False,0,False,False,True,False,Phishing
True,False,False,False,False,False,5,True,False,0,False,False,True,True,Phishing
True,False,False,False,False,False,3,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,5,True,False,0,True,False,True,True,Phishing
False,False,False,False,True,False,10,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,4,False,True,0,False,False,True,True,Phishing
True,False,False,False,True,False,2,False,True,0,False,False,True,True,Phishing
True,False,False,False,False,False,6,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
False,False,False,False,False,False,3,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,2,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,15,True,True,0,False,True,True,True,Phishing
False,False,False,False,True,False,2,False,True,0,False,False,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,4,True,False,0,True,True,True,True,Phishing
False,False,False,False,False,False,3,True,True,0,False,False,True,True,Phishing
True,False,False,False,True,False,6,True,True,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,10,True,True,0,False,False,False,True,Phishing
True,False,False,False,False,False,25,True,True,0,False,True,True,False,Phishing
False,False,False,False,False,False,2,False,False,1,False,False,True,False,Phishing
True,False,False,False,False,False,5,False,False,0,False,False,False,False,Phishing
True,False,False,False,False,False,3,False,False,0,False,False,True,True,Phishing
False,False,False,False,False,False,2,False,True,0,False,False,True,False,Phishing
True,False,False,False,False,False,7,False,False,0,False,True,True,True,Phishing
True,False,False,False,False,False,2,True,True,0,False,False,False,True,Phishing
True,False,False,False,True,True,16,True,True,0,True,False,True,True,Phishing
False,False,False,False,True,False,3,True,True,0,True,False,True,True,Phishing
True,False,False,False,False,False,26,True,True,0,True,False,True,True,Phishing
False,False,False,False,False,False,15,False,True,0,False,True,True,False,Phishing
False,False,False,False,False,False,15,False,True,0,False,True,True,False,Phishing
False,False,False,False,False,False,3,True,True,0,False,True,True,True,Phishing
True,False,False,False,False,False,27,True,True,0,False,True,True,True,Phishing
True,True,False,False,False,True,11,False,False,0,False,False,True,True,Phishing
